frac_price,frac_volume,disc_frac_price,disc_frac_volume,disc_combined
-0.00028835063437138153,-0.4049803407601573,19,1,69
0.038650129795211985,-0.3061674008810573,23,2,123
0.004998611496806582,0.0031746031746031633,20,4,220
0.00911854103343468,-0.12341772151898733,20,3,170
0.03066812705366906,-0.3212996389891697,22,1,72
-0.04144527098831019,0.2872340425531914,16,6,316
-0.22117516629711753,0.9421487603305785,0,11,550
0.04483985765124543,-0.2872340425531915,23,2,123
0.03950953678474112,-0.12537313432835817,23,3,173
0.10681520314547832,-0.027303754266211566,29,4,229
0.13173475429248072,-0.14385964912280702,31,3,181
-0.019618100967826235,-0.26639344262295084,18,2,118
0.09098185699039485,0.4804469273743017,27,7,377
-0.18928833455612626,0.7660377358490567,3,9,453
-0.002714932126696823,-0.2948717948717948,19,2,119
0.02631578947368407,-0.20606060606060606,22,2,122
0.10079575596816981,0.16412213740458026,28,5,278
0.03319946452476574,-0.08524590163934431,22,3,172
-0.061414874319771995,-0.30824372759856633,14,2,114
0.00662617338487026,0.44041450777202074,20,7,370
-0.10504662643993423,0.41366906474820153,10,7,360
-0.1569108182654,-0.10432569974554706,6,3,156
-0.07233733187931657,-0.24431818181818177,13,2,113
0.06700626959247646,0.07518796992481214,25,4,225
0.04957767168564087,-0.10839160839160844,24,3,174
-0.03638908327501755,-0.3803921568627451,16,1,66
-0.030501089324618813,0.4493670886075949,17,7,367
-0.1333333333333333,0.6200873362445414,8,8,408
-0.09118409680207429,-0.2695417789757413,11,2,111
-0.07370423204945331,0.49446494464944646,13,7,363
-0.014887063655030786,-0.33333333333333337,18,1,68
0.030745179781136,-0.1962962962962963,22,2,122
0.013144590495449915,0.03686635944700467,20,4,220
-0.01696606786427146,0.14666666666666672,18,5,268
-0.020304568527918843,0.6124031007751938,18,8,418
-0.006735751295336767,-0.28365384615384615,19,2,119
-0.023474178403755874,-0.13758389261744963,17,3,167
0.0347222222222221,0.11284046692607008,22,5,272
0.18224057821373263,-0.09440559440559437,35,3,185
0.017903930131004442,-0.17374517374517373,21,3,171
0.01158301158301156,0.07943925233644866,20,4,220
-0.1276505513146735,0.7965367965367964,8,10,508
-0.029168692270296503,-0.272289156626506,17,2,117
0.022033049574361474,-0.04304635761589404,21,3,171
0.013228809407153319,-0.08996539792387548,20,3,170
-0.012572533849129708,-0.155893536121673,18,3,168
-0.04750244857982355,-0.06306306306306309,15,3,165
-0.024678663239074528,0.06730769230769229,17,4,217
-0.1512915129151291,1.2882882882882885,6,13,656
-0.007453416149068359,-0.3228346456692913,19,1,69
-0.0250312891113893,-0.1191860465116279,17,3,167
0.03722721437740706,-0.1188118811881188,23,3,173
0.02165841584158401,0.029962546816479474,21,4,221
-0.0024227740763174133,-0.15636363636363637,19,3,169
0.015786278081360017,-0.004310344827586188,21,4,221
-0.020322773460848764,0.5281385281385282,18,8,418
-0.020134228187919434,-0.12181303116147313,18,3,168
-0.01681195516811962,0.0,18,4,218
0.0506649778340722,-0.07741935483870965,24,3,174
-0.001808318264014508,-0.06643356643356646,19,3,169
0.018115942028985588,-0.1573033707865169,21,3,171
-0.053380782918149405,-0.09777777777777774,15,3,165
-0.06077694235588971,0.6896551724137931,14,9,464
-0.022681787858572444,-0.06413994169096215,17,3,167
-0.03890784982935169,-0.02180685358255452,16,4,216
0.01846590909090917,-0.09554140127388533,21,3,171
-0.014644351464435101,-0.08098591549295775,18,3,168
0.02406227883934897,-0.16475095785440608,21,3,171
-0.035245335176226744,0.35779816513761475,16,6,316
-0.07163323782234943,0.375,13,7,363
0.03858024691358031,-0.3415233415233415,23,1,73
0.04531946508172369,-0.052238805970149294,23,3,173
0.051883439943141374,0.26771653543307083,24,6,324
0.014864864864864824,-0.021739130434782594,21,4,221
0.003994673768308976,-0.2952380952380952,20,2,120
0.037135278514588865,0.03153153153153143,23,4,223
-0.05690537084398972,0.48034934497816595,14,7,364
-0.007457627118644172,-0.14454277286135697,19,3,169
0.03210382513661192,-0.06896551724137934,22,3,172
0.011912640635340921,0.16296296296296298,20,5,270
-0.06409417920209282,-0.19426751592356684,14,2,114
0.020265548567435232,-0.07114624505928857,21,3,171
-0.006849315068493178,-0.21702127659574466,19,2,119
-0.07655172413793099,0.4347826086956521,13,7,363
-0.005974607916355512,-0.09848484848484851,19,3,169
-0.006761833208114076,-0.025210084033613467,19,4,219
0.00302571860816947,0.13793103448275867,20,5,270
-0.006787330316742168,0.05681818181818188,19,4,219
-0.026575550493545874,-0.25806451612903225,17,2,117
0.018720748829953227,0.10144927536231885,21,5,271
-0.07503828483920372,0.3377192982456141,13,6,313
-0.04304635761589404,0.1081967213114754,16,5,266
0.019896193771626436,-0.2899408284023669,21,2,121
0.010178117048346147,0.10833333333333339,20,5,270
-0.007556675062972418,0.15037593984962405,19,5,269
0.060913705583756306,-0.2222222222222222,25,2,125
-0.02392344497607657,0.0714285714285714,17,4,217
-0.03676470588235292,0.3803921568627451,16,7,366
0.006785411365564098,-0.06818181818181823,20,3,170
0.021903959561920816,-0.05182926829268297,21,3,171
0.08326463314097277,-0.02893890675241162,27,4,227
-0.0053272450532725335,0.07947019867549665,19,4,219
-0.007651109410864554,-0.13190184049079756,19,3,169
0.009252120277563725,0.15547703180212014,20,5,270
0.038961038961039085,0.6422018348623852,23,8,423
0.033823529411764586,-0.3016759776536313,22,2,122
0.0369843527738265,-0.12,23,3,173
-0.008916323731138487,0.05454545454545445,19,4,219
-0.02837370242214543,-0.10919540229885061,17,3,167
-0.054843304843304796,-0.2935483870967742,15,2,115
0.06254709871891473,0.18721461187214605,25,5,275
-0.05035460992907803,0.023076923076922995,15,4,215
0.0,-0.06390977443609025,19,3,169
0.0014936519790889058,0.10040160642570273,19,5,269
-0.031319910514541416,0.06204379562043805,17,4,217
-0.040800615858352485,-0.05841924398625431,16,3,166
0.008828250401283988,-0.1021897810218978,20,3,170
0.013524264120923002,-0.05691056910569103,20,3,170
-0.0007849293563579884,-0.10344827586206895,19,3,169
0.030636292223095163,0.05288461538461542,22,4,222
-0.003810975609756184,0.29680365296803646,19,6,319
-0.007651109410864554,0.2183098591549295,19,5,269
0.010794140323824308,-0.08670520231213874,20,3,170
0.0,-0.08544303797468356,19,3,169
0.019832189168573544,-0.04152249134948094,21,3,171
-0.01421091997008217,0.03971119133573997,18,4,218
-0.02124430955993928,-0.03472222222222221,17,4,217
-0.03023255813953496,0.1762589928057554,17,5,267
0.007993605115907298,0.06422018348623859,20,4,220
0.0007930214115781098,-0.03735632183908044,19,4,219
-0.009508716323296418,-0.16716417910447756,18,3,168
-0.0016000000000000458,0.09318996415770608,19,4,219
0.005608974358974228,0.06557377049180335,20,4,220
0.035059760956175356,-0.19999999999999996,22,2,122
0.03618167821401097,-0.07307692307692304,22,3,172
0.01857355126300142,0.012448132780082943,21,4,221
0.031363967906637535,0.21721311475409832,22,5,272
-0.038189533239038065,-0.2727272727272727,16,2,116
0.00588235294117645,-0.08796296296296291,20,3,170
-0.02631578947368418,0.1675126903553299,17,5,267
0.058558558558558405,-0.09999999999999998,24,3,174
0.01134751773049647,0.06280193236714982,20,4,220
0.007012622720897532,-0.08181818181818179,20,3,170
-0.00974930362116988,0.15346534653465338,18,5,268
-0.02250351617440227,-0.20600858369098718,17,2,117
0.01942446043165469,0.10270270270270276,21,5,271
0.025405786873676783,-0.004901960784313708,22,4,222
-0.02890571231933936,-0.03448275862068961,17,4,217
0.02693125442948263,0.09183673469387754,22,4,222
0.05521048999309852,0.04672897196261672,24,4,224
0.01635055591890122,0.0,21,4,221
-0.03346203346203347,-0.1651785714285714,16,3,166
0.011984021304926706,0.19251336898395732,20,5,270
0.006578947368421018,-0.17488789237668156,20,3,170
-0.018300653594771288,-0.1684782608695652,18,3,168
-0.001997336884154377,-0.04575163398692805,19,3,169
-0.008005336891260817,0.15068493150684925,19,5,269
-0.02622730329522538,0.13690476190476186,17,5,267
0.02140883977900554,0.015706806282722585,21,4,221
0.0,-0.05670103092783507,19,3,169
0.020283975659229014,-0.20765027322404372,21,2,121
0.0059642147117298094,0.04137931034482767,20,4,220
-0.011857707509881465,0.13245033112582782,18,5,268
0.019333333333333202,0.20467836257309946,21,5,271
-0.007194244604316502,-0.07281553398058249,19,3,169
-0.008563899868247793,-0.10471204188481675,19,3,169
0.0019933554817277432,-0.0292397660818714,19,4,219
-0.02851458885941638,-0.03614457831325302,17,4,217
-0.0013651877133106227,-0.03749999999999998,19,4,219
0.02323991797676017,-0.01948051948051943,21,4,221
0.03607214428857697,0.13245033112582782,22,5,272
0.045132172791747305,-0.04678362573099415,23,3,173
-0.0567550894509562,-0.245398773006135,14,2,114
-0.01635055591890122,0.07317073170731714,18,4,218
0.009973404255319007,0.1515151515151516,20,5,270
0.06056616194865039,-0.1907894736842105,25,2,125
0.02358783364369965,0.1382113821138211,21,5,271
-0.0018192844147969511,-0.0071428571428571175,19,4,219
0.0018226002430135058,-0.09352517985611508,19,3,169
-0.013341419041843605,0.0,18,4,218
0.04486785494775658,0.05555555555555558,23,4,223
-0.00764705882352934,-0.03759398496240607,19,4,219
0.05749851807943096,0.03125,24,4,224
0.049887892376681675,0.1212121212121211,24,5,274
0.005872931126534864,0.08783783783783794,20,4,220
0.01273885350318471,-0.0993788819875776,20,3,170
0.02515723270440251,-0.26206896551724135,21,2,121
-0.008691206543967267,0.14953271028037385,19,5,269
0.03145951521402779,-0.08943089430894313,22,3,172
0.0029999999999998916,-0.1339285714285714,20,3,170
0.0054835493519442835,0.17525773195876293,20,5,270
-0.039167079821517126,0.17543859649122817,16,5,266
-0.022187822497420018,0.15671641791044766,17,5,267
-0.025329815303430148,-0.25806451612903225,17,2,117
0.015159718462371519,0.026086956521739202,21,4,221
0.017066666666666785,-0.016949152542372836,21,4,221
0.024646040901940225,0.0431034482758621,21,4,221
-0.016888433981576245,-0.04958677685950408,18,3,168
0.02186361270171777,0.28695652173913033,21,6,321
0.005603667855323513,0.006756756756756799,20,4,220
0.016210739614994862,-0.20134228187919467,21,2,121
0.01645064805583263,-0.0672268907563025,21,3,171
-0.005885237861696924,-0.027027027027026973,19,4,219
0.025160335471139383,-0.05555555555555558,21,3,171
0.03994225216554392,0.196078431372549,23,5,273
-0.018047200370199024,0.024590163934426146,18,4,218
0.006126295947219473,-0.040000000000000036,20,4,220
-0.008430913348946079,-0.033333333333333326,19,4,219
0.03542749173358528,-0.25,22,2,122
-0.02372262773722633,0.10344827586206895,17,5,267
-0.01962616822429919,-0.26041666666666663,18,2,118
0.004766444232602529,0.647887323943662,20,9,470
0.01992409867172662,0.05982905982905984,21,4,221
-0.018604651162790753,0.040322580645161255,18,4,218
-0.011848341232227444,-0.20155038759689925,18,2,118
0.011510791366906581,-0.058252427184465994,20,3,170
-0.05879563774300611,-0.04123711340206182,14,3,164
0.008060453400503764,0.11827956989247301,20,5,270
0.04447776111944024,-0.08653846153846156,23,3,173
-0.008612440191387516,0.18947368421052624,19,5,269
-0.013513513513513487,-0.008849557522123908,18,4,218
-0.0044031311154598685,-0.1517857142857143,19,3,169
-0.03488943488943497,0.21052631578947367,16,5,266
-0.0641547861507128,0.6869565217391305,14,9,464
-0.03101196953210017,-0.21134020618556704,17,2,117
0.018528916339135337,-0.3202614379084967,21,1,71
0.015435501653803696,0.07692307692307687,21,4,221
0.010857763300760048,0.1964285714285714,20,5,270
-0.008592910848549962,-0.28358208955223885,19,2,119
0.0021668472372697867,0.01041666666666674,19,4,219
0.025405405405405368,0.23711340206185572,22,6,322
-0.023721665788086432,-0.21666666666666667,17,2,117
-0.005399568034557212,0.0,19,4,219
0.003800217155266017,0.25531914893617014,20,6,320
-0.014602487831260058,-0.0423728813559322,18,3,168
0.008781558726673966,-0.07079646017699115,20,3,170
0.01577801958650693,-0.09523809523809523,21,3,171
-0.002142474558114671,0.09473684210526323,19,4,219
-0.032206119162640934,0.009615384615384581,17,4,217
0.0005546311702717688,0.00952380952380949,19,4,219
0.0354767184035476,0.15094339622641506,22,5,272
-0.020877944325481845,-0.049180327868852514,17,3,167
-0.004373974849644635,-0.25,19,2,119
0.019220208676551387,0.09195402298850586,21,4,221
-0.057650862068965525,0.18947368421052624,14,5,264
0.04745568896512298,0.03539823008849563,23,4,223
-0.028384279475982543,-0.05128205128205132,17,3,167
0.003370786516853963,-0.08108108108108103,20,3,170
-0.022396416573348232,0.07843137254901955,17,4,217
0.0034364261168384758,-0.1454545454545455,20,3,170
0.06963470319634713,0.0957446808510638,25,4,225
0.0490928495197438,0.04854368932038833,24,4,224
-0.017802644964394654,-0.05555555555555558,18,3,168
-0.05955463490419466,0.303921568627451,14,6,314
0.03138766519823788,-0.052631578947368474,22,3,172
0.022423918846769864,-0.18253968253968256,21,2,121
-0.014099216710182882,0.15533980582524265,18,5,268
0.029661016949152463,-0.18487394957983194,22,2,122
-0.026748971193415683,0.12371134020618557,17,5,267
0.03964059196617353,-0.06422018348623848,23,3,173
-0.022877478393492745,0.0490196078431373,17,4,217
-0.013007284079084247,-0.14018691588785048,18,3,168
-0.005271481286241442,-0.03260869565217395,19,4,219
0.004769475357710551,0.022471910112359605,20,4,220
0.002637130801687926,0.01098901098901095,20,4,220
-0.026827985270910015,-0.03260869565217395,17,4,217
-0.000540540540540646,0.3370786516853932,19,6,319
-0.014061654948620883,-0.26890756302521013,18,2,118
-0.011519473395501856,-0.05747126436781613,18,3,168
0.011098779134295134,0.09756097560975618,20,5,270
-0.0005488474204171645,-0.12222222222222223,19,3,169
-0.020867655134541474,0.11392405063291133,17,5,267
0.0,0.0,19,4,219
-0.009534492428491248,0.11363636363636354,18,5,268
-0.047565118912797355,0.16326530612244894,15,5,265
-0.0023781212841854638,-0.07017543859649122,19,3,169
0.0023837902264600697,-0.047169811320754707,20,3,170
0.012485136741973824,0.00990099009900991,20,4,220
0.021139166177334134,0.019607843137254832,21,4,221
-0.02645198389879244,-0.14423076923076927,17,3,167
0.008269344359125741,0.101123595505618,20,5,270
0.015231400117164728,0.15306122448979598,21,5,271
0.03519907674552791,0.16814159292035402,22,5,272
0.021181716833890807,0.0,21,4,221
-0.009825327510917026,-0.05303030303030298,18,3,168
-0.004961411245865577,-0.16800000000000004,19,3,169
0.003324099722991747,0.22115384615384626,20,5,270
-0.003865267807840911,-0.19685039370078738,19,2,119
0.06152993348115299,-0.0490196078431373,25,3,175
-0.03916449086161877,0.14432989690721643,16,5,266
0.07499999999999996,0.23423423423423428,26,6,326
0.020222446916076775,-0.24087591240875916,21,2,121
-0.020812685827551913,0.028846153846153744,18,4,218
0.09412955465587047,-0.3738317757009346,27,1,77
-0.057354301572618005,0.6268656716417911,14,8,414
0.010304219823356497,-0.2018348623853211,20,2,120
0.01214181641573564,0.26436781609195403,20,6,320
-0.019673704414587267,-0.09090909090909094,18,3,168
0.002936857562408024,-0.040000000000000036,20,4,220
-0.04050756466569061,-0.04166666666666663,16,3,166
0.10020345879959303,-0.26086956521739135,28,2,128
-0.04438280166435493,0.7058823529411764,15,9,465
0.029027576197387273,-0.1724137931034483,22,3,172
0.0263281617301363,0.01041666666666674,22,4,222
0.025194686211635453,-0.07216494845360821,21,3,171
-0.008042895442359144,-0.06666666666666665,19,3,169
-0.03063063063063065,0.19047619047619047,17,5,267
0.014869888475836479,-0.06000000000000005,21,3,171
0.012820512820512775,-0.05319148936170215,20,3,170
0.028028933092224095,-0.1910112359550562,22,2,122
-0.054529463500439856,0.4027777777777777,15,7,365
0.018139534883720998,0.06930693069306937,21,4,221
0.035175879396984966,-0.09259259259259256,22,3,172
0.022506619593998245,-0.173469387755102,21,3,171
0.002157962883038378,0.308641975308642,19,6,319
0.029715762273901714,0.08490566037735858,22,4,222
-0.004182350480970376,-0.08695652173913049,19,3,169
0.00545989080218412,-0.01904761904761909,20,4,220
-0.05179615705931495,0.029126213592232997,15,4,215
0.06255506607929506,-0.05660377358490565,25,3,175
0.005804311774461057,-0.53,20,0,20
-0.021434460016488077,1.2127659574468086,17,13,667
-0.030328559393428822,-0.20192307692307687,17,2,117
-0.0156385751520417,0.06024096385542177,18,4,218
0.052074139452780166,-0.045454545454545414,24,3,174
-0.009647651006711278,0.11904761904761907,18,5,268
0.003811944091486552,-0.07446808510638303,20,3,170
-0.013502109704641385,0.1954022988505748,18,5,268
0.009409751924721821,0.25,20,6,320
0.027966101694915313,0.007692307692307665,22,4,222
0.03338829348722183,-0.07633587786259544,22,3,172
0.08815317112086163,0.1322314049586777,27,5,277
0.020527859237536417,-0.2043795620437956,21,2,121
0.056752873563218564,-0.1834862385321101,24,2,124
-0.03501019714479947,0.2696629213483146,16,6,316
-0.03628038041563919,0.053097345132743445,16,4,216
-0.035453216374269125,-0.134453781512605,16,3,166
-0.0034103827207274673,-0.12621359223300976,19,3,169
-0.0003802281368820992,-0.06666666666666665,19,3,169
-0.0034233548877899977,0.023809523809523725,19,4,219
-0.042748091603053484,0.023255813953488413,16,4,216
-0.049043062200957,-0.13636363636363635,15,3,165
-0.019287211740041887,0.35526315789473695,18,6,318
0.0068405301410858765,-0.24271844660194175,20,2,120
-0.06369426751592355,0.17948717948717952,14,5,264
0.07755102040816308,0.326086956521739,26,6,326
0.006734006734006703,-0.040983606557377095,20,3,170
0.04473244147157196,-0.19658119658119655,23,2,123
-0.045218087234893956,-0.13829787234042556,15,3,165
0.046940486169321005,-0.06172839506172845,23,3,173
0.032826261008807034,0.0,22,4,222
-0.04379844961240309,0.19736842105263164,16,5,266
0.025131738954195404,0.0,21,4,221
0.009885330170027684,0.2637362637362637,20,6,320
0.016444792482380732,-0.09565217391304348,21,3,171
0.0023112480739597707,0.07692307692307687,20,4,220
-0.01114527286702538,-0.017857142857142905,18,4,218
0.02254178002331897,-0.045454545454545414,21,3,171
-0.009882174078297168,-0.05714285714285716,18,3,168
0.004606525911708292,-0.1717171717171717,20,3,170
0.019487963316775048,0.37804878048780477,21,7,371
-0.010869565217391464,-0.33628318584070793,18,1,68
-0.035998484274346265,-0.12,16,3,166
-0.031053459119496973,0.21212121212121215,17,5,267
0.015010141987829684,0.1625000000000001,21,5,271
-0.05555555555555547,-0.09677419354838712,14,3,164
0.055438002539145215,0.26190476190476186,24,6,324
-0.01122694466720131,-0.28301886792452835,18,2,118
-0.012570965125709654,0.013157894736842035,18,4,218
-0.003285420944558526,0.01298701298701288,19,4,219
0.028018129377832768,0.03846153846153855,22,4,222
-0.04128256513026063,-0.2716049382716049,16,2,116
0.015886287625418216,0.5084745762711864,21,8,421
-0.009053497942386968,0.101123595505618,19,5,269
0.023255813953488413,-0.030612244897959218,21,4,221
-0.0044642857142858094,-0.17894736842105263,19,2,119
0.03546677537708942,0.012820512820512775,22,4,222
-0.006692913385826782,0.07594936708860756,19,4,219
0.003963535473642477,0.03529411764705892,20,4,220
0.018949861823924108,-0.25,21,2,121
-0.00038744672607515795,0.1515151515151516,19,5,269
0.0073643410852712865,0.2894736842105263,20,6,320
0.030781069642169978,-0.173469387755102,22,3,172
-0.012318029115341522,-0.2098765432098766,18,2,118
0.03854875283446724,-0.25,23,2,123
-0.018558951965065518,0.5625,18,8,418
-0.0737856878012606,-0.42666666666666664,13,1,63
0.11409127301841471,1.5348837209302326,29,15,779
0.014372978799856329,-0.3119266055045872,21,2,121
-0.052780729720155906,-0.1333333333333333,15,3,165
-0.007105459985041196,-0.18461538461538463,19,2,119
0.012806026365348444,0.2264150943396226,20,5,270
-0.020453700260319896,0.0,18,4,218
0.016704631738800213,-0.0461538461538461,21,3,171
-0.06796116504854366,1.161290322580645,13,12,613
0.01081730769230771,-0.3805970149253731,20,1,70
-0.024177566389219196,-0.2530120481927711,17,2,117
0.0056864337936635145,0.17741935483870974,20,5,270
-0.00767366720516971,0.12328767123287676,19,5,269
-0.007326007326007189,-0.08536585365853655,19,3,169
0.03362033620336202,0.026666666666666616,22,4,222
0.0019833399444664224,0.3246753246753247,19,6,319
-0.006334125098970689,-0.019607843137254943,19,4,219
-0.028685258964143312,-0.27,17,2,117
0.04552912223133698,-0.04109589041095896,23,3,173
-0.0007846214201646662,0.19999999999999996,19,5,269
-0.0003926187671772219,-0.2857142857142857,19,2,119
-0.00746268656716409,0.10000000000000009,19,5,269
0.045112781954887105,0.19696969696969702,23,5,273
-0.021582733812949617,-0.012658227848101222,17,4,217
0.039086687306501444,-0.21794871794871795,23,2,123
-0.014897579143389184,-0.2295081967213115,18,2,118
-0.033270321361058675,0.2978723404255319,16,6,316
0.05201407899882682,0.14754098360655732,24,5,274
-0.04981412639405203,0.11428571428571432,15,5,265
0.02543035993740217,-0.02564102564102566,22,4,222
-0.027088897367417042,-0.06578947368421051,17,3,167
0.0235294117647058,0.05633802816901401,21,4,221
0.05977011494252871,-0.22666666666666668,24,2,124
-0.03904555314533631,0.24137931034482762,16,6,316
0.023702031602708784,-0.23611111111111116,21,2,121
-0.03491363469312758,0.21818181818181825,16,5,266
-0.03351104341203359,0.3880597014925373,16,7,366
-0.024822695035460862,-0.032258064516129004,17,4,217
0.0573737373737373,-0.21111111111111114,24,2,124
-0.027894535727932768,-0.05633802816901412,17,3,167
-0.058569182389937136,0.8208955223880596,14,10,514
0.03256784968684756,-0.34426229508196726,22,1,72
-0.05944197331176704,-0.07499999999999996,14,3,164
0.02149613069647449,0.21621621621621623,21,5,271
0.02020202020202011,0.05555555555555558,21,4,221
0.04909240924092417,-0.06315789473684208,24,3,174
0.0023594180102239903,-0.3146067415730337,20,1,70
0.09219301686936054,0.8360655737704918,27,10,527
0.021910919540230056,-0.4553571428571429,21,0,21
0.08541300527240758,1.1311475409836067,27,12,627
0.030440414507771907,-0.5076923076923077,22,0,22
0.011942174732872513,-0.015625,20,4,220
-0.03260869565217395,-0.031746031746031744,16,4,216
-0.020224719101123667,-0.09836065573770492,18,3,168
0.008191349934469239,0.0,20,4,220
-0.02664933376665579,-0.18181818181818177,17,2,117
-0.021368948247078468,0.5777777777777777,17,8,417
-0.016717843739338045,0.295774647887324,18,6,318
-0.006592643997224146,-0.26086956521739135,19,2,119
-0.014669926650366705,0.0,18,4,218
0.0017724211272598378,-0.25,19,2,119
-0.03609341825902335,0.196078431372549,16,5,266
0.024596182085168783,-0.21311475409836067,21,2,121
-0.006091006807595778,0.29166666666666674,19,6,319
-0.006128334534967528,0.06451612903225801,19,4,219
0.07181719260065278,0.39393939393939403,26,7,376
0.001353637901861271,-0.3152173913043478,19,1,69
-0.013856032443393063,0.031746031746031855,18,4,218
-0.025702535983550434,0.03076923076923066,17,4,217
-0.036581076327822704,-0.10447761194029848,16,3,166
-0.04381161007667023,0.8999999999999999,16,10,516
0.015273004963726411,-0.2807017543859649,21,2,121
-0.024069198946972348,0.03658536585365857,17,4,217
0.021194605009633882,-0.02352941176470591,21,4,221
0.020000000000000018,-0.15662650602409633,21,3,171
-0.08398076211616723,0.48571428571428577,12,7,362
0.019789983844911152,-0.17307692307692313,21,3,171
0.009108910891089117,-0.023255813953488413,20,4,220
0.013736263736263687,-0.04761904761904767,20,3,170
0.0019357336430507743,-0.22499999999999998,19,2,119
0.14103554868624402,1.629032258064516,32,16,832
0.06400270910938022,-0.44171779141104295,25,1,75
0.07765754296626359,0.27472527472527464,26,6,326
0.015652687536916732,-0.2931034482758621,21,2,121
0.017446932247746405,-0.19512195121951215,21,2,121
0.033723921120319966,0.015151515151515138,22,4,222
-0.03455902681780476,-0.13432835820895528,16,3,166
0.0077319587628865705,0.18965517241379315,20,5,270
0.013924410343847615,0.14492753623188404,21,5,271
0.0016816143497757619,-0.21518987341772156,19,2,119
-0.013430330162283122,-0.16129032258064513,18,3,168
0.03460011344299496,0.28846153846153855,22,6,322
-0.01918859649122817,0.11940298507462677,18,5,268
-0.008664058133035168,-0.18666666666666665,19,2,119
-0.0716098111079786,-0.11475409836065575,13,3,163
0.028545399331916244,0.18518518518518512,22,5,272
0.016829052258635846,-0.265625,21,2,121
-0.014518002322880363,0.0851063829787233,18,4,218
0.01414260459634642,0.15686274509803932,21,5,271
0.036897152818129,0.016949152542372836,23,4,223
-0.056038105912020075,0.08333333333333326,14,4,214
0.03918076580587693,-0.03076923076923077,23,4,223
-0.06369608683233363,0.015873015873015817,14,4,214
0.0768761439902379,-0.109375,26,3,176
0.001983002832861125,-0.03508771929824561,19,4,219
-0.013005371783997632,0.0,18,4,218
0.05757662560870802,0.3272727272727274,24,6,324
-0.056608884073672816,-0.06849315068493156,14,3,164
0.012345679012345512,-0.08823529411764708,20,3,170
-0.0397050482132727,-0.17741935483870963,16,2,116
0.006792675723567454,0.23529411764705888,20,6,320
-0.016427104722792518,-0.17460317460317465,18,3,168
0.03847300924545194,0.0,23,4,223
-0.037047673750717935,0.23076923076923084,16,5,266
-0.014315538323889099,0.328125,18,6,318
-0.00998487140695925,-0.3411764705882353,18,1,68
0.028728606356968278,0.0714285714285714,22,4,222
0.01455733808674986,-0.18333333333333335,21,2,121
-0.00468521229868224,0.346938775510204,19,6,319
0.006472491909385036,0.5606060606060606,20,8,420
0.0002923121894184977,0.10679611650485432,19,5,269
0.02337814143775563,0.06140350877192979,21,4,221
0.041404911479154816,-0.2975206611570248,23,2,123
0.020290649849191267,-0.19999999999999996,21,2,121
-0.02069336199946248,0.13235294117647056,18,5,268
0.0,0.10389610389610393,19,5,269
0.006037321624588365,0.10588235294117654,20,5,270
0.04309874522640489,-0.010638297872340385,23,4,223
-0.022228033472803332,-0.09677419354838712,17,3,167
-0.011500401176785191,-0.3214285714285714,18,1,68
0.00027056277056281,0.2807017543859649,19,6,319
-0.001622937516905676,0.09589041095890405,19,4,219
-0.023841777296125577,0.1875,17,5,267
-0.0036081043574799354,0.03157894736842115,19,4,219
0.008356545961002881,0.061224489795918435,20,4,220
-0.015469613259668558,-0.06730769230769229,18,3,168
0.017396184062850706,-0.1649484536082474,21,3,171
0.020408163265306145,-0.03703703703703709,21,4,221
-0.024864864864864833,0.02564102564102555,17,4,217
0.058481152993347996,-0.1875,24,2,124
0.004189578423671181,0.3538461538461539,20,6,320
-0.02059973924380709,0.18181818181818188,18,5,268
-0.005591054313099031,-0.29807692307692313,19,2,119
